name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Chicago O'Hare,2022-04-01T00:00:00,33.3,24.7,28.4,81.98,0.015,100,"rain,snow",0,0,19.5,11.3,318,1007.7,100,6.4,0,,0,10,"Snow, Rain, Overcast",rain,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
Chicago O'Hare,2022-04-01T01:00:00,33.2,25.5,28.2,81.76,0,0,,0,0,19.9,9.5,311,1008.2,100,9.5,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
Chicago O'Hare,2022-04-01T02:00:00,33.2,24.6,28.2,81.65,0,0,,0,0,21.7,11.2,311,1009,100,4.1,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
Chicago O'Hare,2022-04-01T03:00:00,32,25,27,81.57,0,0,,0,0,20.1,7.8,310,1009.4,100,9.8,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,74466504838,KPWK"
Chicago O'Hare,2022-04-01T04:00:00,32.1,21.9,26.2,78.67,0,0,,0,0,20.1,14.4,311,1010.4,100,9.9,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
Chicago O'Hare,2022-04-01T05:00:00,32.1,23.7,25.1,75.01,0,0,,0,0,17.4,10.3,321,1011.5,100,9.9,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
Chicago O'Hare,2022-04-01T06:00:00,32,22.9,24.2,72.57,0,0,,0,0,16.3,11.6,320,1012.5,100,9.9,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
Chicago O'Hare,2022-04-01T07:00:00,30.9,20.9,24.1,75.54,0,0,,0,0,16.3,13.3,318,1013.8,84.5,9.9,24,0.1,0,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
Chicago O'Hare,2022-04-01T08:00:00,32,24.1,24.2,72.57,0,0,,0,0,13.9,9.3,319,1015,24.5,9.9,146,0.5,1,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
Chicago O'Hare,2022-04-01T09:00:00,34.1,26.1,25,69.22,0,0,,0,0,17,10.3,309,1016.1,24.5,9.9,358,1.3,4,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
Chicago O'Hare,2022-04-01T10:00:00,37,29.6,25.8,63.8,0,0,,0,0,20.8,10.7,344,1017,47.1,9.9,418,1.5,4,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
Chicago O'Hare,2022-04-01T11:00:00,37.9,30.5,24,56.82,0,0,,0,0,20.8,11.4,320,1018,88.7,9.9,367,1.3,4,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
Chicago O'Hare,2022-04-01T12:00:00,39.8,32.1,24.8,54.72,0,0,,0,0,17.2,13.3,313,1018.3,89.5,9.9,466,1.7,5,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
Chicago O'Hare,2022-04-01T13:00:00,40.9,34.7,24.1,50.95,0,0,,0,0,17.2,10.1,324,1018.9,88.7,9.9,919,3.3,9,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
Chicago O'Hare,2022-04-01T14:00:00,42.3,39.7,23.1,46.21,0,0,,0,0,7.6,4.3,317,1018.9,50.3,9.9,709,2.6,7,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
Chicago O'Hare,2022-04-01T15:00:00,44.9,40.4,25.1,45.47,0,0,,0,0,7.6,8.4,316,1019,50,9.9,820,3,8,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
Chicago O'Hare,2022-04-01T16:00:00,44.7,40.4,25,45.51,0,0,,0,0,4.9,8,300,1019,50,9.9,573,2.1,6,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
Chicago O'Hare,2022-04-01T17:00:00,44.6,41.8,24.4,44.71,0,0,,0,0,10.1,5.1,257,1019,27.8,9.9,480,1.7,5,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
Chicago O'Hare,2022-04-01T18:00:00,42.8,37,26,51.32,0,0,,0,0,11.2,10.2,110,1019.2,25.7,9.9,271,1,3,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
Chicago O'Hare,2022-04-01T19:00:00,38.9,32.4,26,59.42,0,0,,0,0,8.5,9.9,120,1019.9,46.1,9.9,58,0.2,1,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
Chicago O'Hare,2022-04-01T20:00:00,37.1,31.8,26,63.7,0,0,,0,0,8.5,6.8,127,1020.1,45,9.9,5,0,0,10,Partially cloudy,partly-cloudy-night,"E1098,72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
Chicago O'Hare,2022-04-01T21:00:00,36,30.5,26.1,66.89,0,0,,0,0,9.8,6.8,119,1020.4,45,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
Chicago O'Hare,2022-04-01T22:00:00,35.1,30.3,26.1,69.47,0,0,,0,0,10.1,5.6,130,1020.5,25.7,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
Chicago O'Hare,2022-04-01T23:00:00,35,31,27,72.26,0,0,,0,0,6,4.6,158,1020.5,25.7,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
