name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
O'Hare Chicago,2022-06-01T18:00:00,66.8,66.8,52,58.83,0,0,,0,0,6.7,8.1,92,1013.5,81.8,9.9,316,1.1,3,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-01T19:00:00,65.8,65.8,51.8,60.74,0,0,,0,0,5.1,8.9,80,1013.4,80.7,9.9,206,0.7,2,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-01T20:00:00,64.1,64.1,51,62.6,0,0,,0,0,7.4,7.8,100,1013.3,81.8,9.9,67,0.2,1,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-01T21:00:00,62.1,62.1,51.1,67.15,0,0,,0,0,5.6,4.6,104,1013.5,48.2,9.9,8,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-01T22:00:00,62.1,62.1,51.1,67.15,0,0,,0,0,3.4,3.4,208,1014,48.2,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-01T23:00:00,61.1,61.1,52,72.01,0,0,,0,0,6.7,2.9,211,1013.7,52,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-02T00:00:00,59.1,59.1,52,77.25,0,0,,0,0,2.7,4.5,41,1013.4,48.3,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-02T01:00:00,61.1,61.1,52.1,72.25,0,0,,0,0,6.3,0,0,1013.5,100,9.9,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-02T02:00:00,60.3,60.3,53.1,77.23,0.012,100,rain,0,0,1.8,3.5,49,1012.6,89.2,9.9,0,,0,10,"Rain, Partially cloudy",rain,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-02T03:00:00,60.3,60.3,53.9,79.23,0.001,100,rain,0,0,3.1,0.4,352,1012.3,99.2,9.9,0,,0,10,"Rain, Overcast",rain,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-02T04:00:00,60.3,60.3,55,82.81,0,0,,0,0,6.3,0.4,17,1012.6,94.4,9.9,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-02T05:00:00,59.2,59.2,55.1,86.28,0,0,,0,0,8.3,2.9,201,1012.7,46.1,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-02T06:00:00,58,58,55.1,90.16,0,0,,0,0,6,0.3,348,1013.1,24.5,9.9,61,0.2,1,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-02T07:00:00,60.5,60.5,55.1,82.6,0,0,,0,0,6.3,5.3,254,1013.2,24.5,9.9,229,0.8,2,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-02T08:00:00,65.1,65.1,53.3,65.43,0,0,,0,0,9.4,8.9,307,1013.1,25.2,9.9,417,1.5,4,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-02T09:00:00,67,67,50.3,54.98,0,0,,0,0,10.3,6.1,358,1013.1,24.5,9.9,606,2.2,6,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-02T10:00:00,71.2,71.2,50.8,48.49,0,0,,0,0,9.2,6,2,1012.8,24.5,9.9,766,2.8,8,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-02T11:00:00,72.2,72.2,46,39.23,0,0,,0,0,6.9,5.5,343,1013.1,26.6,9.9,942,3.4,9,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-02T12:00:00,73.3,73.3,44.1,35.17,0,0,,0,0,9.2,11.1,303,1012.8,28.4,9.9,1014,3.7,10,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-02T13:00:00,74.3,74.3,46.1,36.66,0,0,,0,0,19.7,8.9,295,1012.3,26.6,9.9,1002,3.6,10,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-02T14:00:00,72.6,72.6,44.1,36.06,0,0,,0,0,17.5,10.4,298,1012.1,50,9.9,1049,3.8,10,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-02T15:00:00,75.3,75.3,42.4,30.82,0,0,,0,0,19.7,9,301,1011.6,50,9.9,940,3.4,9,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-02T16:00:00,76.2,76.2,38.6,25.81,0,0,,0,0,25.3,11.7,309,1011.6,29.5,9.9,749,2.7,7,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-02T17:00:00,76,76,39.8,27.19,0,0,,0,0,20.4,12.2,318,1011.3,27.8,9.9,557,2,6,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-02T18:00:00,75.2,75.2,38.9,27.01,0,0,,0,0,20.2,14.6,310,1011.2,28.4,9.9,373,1.3,4,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-02T19:00:00,74.2,74.2,37.5,26.39,0,0,,0,0,10.3,9,317,1011.6,24.5,9.9,102,0.4,1,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-02T20:00:00,72.1,72.1,38.7,29.7,0,0,,0,0,11.9,10.9,320,1011.8,24.5,9.9,14,0.1,0,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-02T21:00:00,70.7,70.7,39.8,32.43,0,0,,0,0,7.2,0.3,10,1011.9,24.5,9.9,7,0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-02T22:00:00,66.1,66.1,45.1,46.64,0,0,,0,0,5.8,5.8,142,1012.1,0,9.9,0,,0,10,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-02T23:00:00,64.3,64.3,45.1,49.65,0,0,,0,0,9.8,6.7,178,1012.4,0,9.9,0,,0,10,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-03T00:00:00,63,63,45.2,52.14,0,0,,0,0,13.2,6.7,177,1012.2,0,9.9,0,,0,10,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-03T01:00:00,62.1,62.1,44.4,52.2,0,0,,0,0,12.1,6.7,197,1012.1,0,9.9,0,,0,3,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-03T02:00:00,62,62,43.3,50.33,0,0,,0,0,12.8,8.8,218,1011.9,0,9.9,0,,0,3,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-03T03:00:00,61.3,61.3,42.2,49.47,0,0,,0,0,14.8,6.7,218,1011.6,24.5,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-03T04:00:00,61.5,61.5,42.2,48.96,0,0,,0,0,14.1,9.1,218,1011.3,26.6,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-03T05:00:00,60.6,60.6,42.2,50.54,0,0,,0,0,15.7,10.9,220,1011.6,45,9.9,0,,0,5,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-03T06:00:00,59.5,59.5,43.1,54.53,0,0,,0,0,13.4,7.8,239,1012.3,45,9.9,54,0.2,1,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-03T07:00:00,61.4,61.4,45,54.84,0,0,,0,0,17.7,7,251,1012.6,25.7,9.9,234,0.8,2,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-03T08:00:00,64.5,64.5,46.1,51.23,0,0,,0,0,13.2,7.1,253,1013.1,24.5,9.9,432,1.6,4,5,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-03T09:00:00,68.5,68.5,46.1,44.64,0,0,,0,0,10.1,3.7,260,1013,1.4,9.9,612,2.2,6,10,Clear,clear-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-03T10:00:00,73.5,73.5,44.6,35.54,0,0,,0,0,16.1,8.1,270,1013.1,24.5,9.9,780,2.8,8,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-03T11:00:00,77.2,77.2,36.3,22.8,0,0,,0,0,22.3,15.4,297,1013,0,9.9,900,3.2,9,10,Clear,clear-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-03T12:00:00,78.4,78.4,36,21.67,0,0,,0,0,32.2,15.3,283,1013,24.5,9.9,978,3.5,10,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-03T13:00:00,79.3,79.3,32.3,18.14,0,0,,0,0,29.4,17.3,282,1012.9,24.5,9.9,995,3.6,10,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-03T14:00:00,80.3,78.7,34,18.77,0,0,,0,0,28.3,15.2,299,1012.3,24.5,9.9,963,3.5,10,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-03T15:00:00,80.3,78.7,33.2,18.19,0,0,,0,0,26.7,17.7,297,1012.4,24.5,9.9,877,3.2,9,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-03T16:00:00,80.3,78.5,29.6,15.72,0,0,,0,0,29.2,15.9,308,1012.4,24.5,9.9,752,2.7,8,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-03T17:00:00,80.3,78.5,28.7,15.15,0,0,,0,0,19.7,15.6,316,1012.5,24.5,9.9,574,2.1,6,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-03T18:00:00,79.2,79.2,30.4,16.83,0,0,,0,0,21.1,15,311,1012.4,1.4,9.9,381,1.4,4,10,Clear,clear-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-03T19:00:00,77.2,77.2,29.4,17.25,0,0,,0,0,15.9,11.4,309,1012.6,1.4,9.9,174,0.6,2,10,Clear,clear-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-03T20:00:00,75.1,75.1,30.8,19.63,0,0,,0,0,13.9,9.1,292,1012.7,0,9.9,16,0.1,0,10,Clear,clear-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-03T21:00:00,71.4,71.4,30.9,22.35,0,0,,0,0,7.8,5.7,299,1013.1,0,9.9,9,0,0,10,Clear,clear-night,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-03T22:00:00,69,69,34,27.48,0,0,,0,0,4.3,4.7,322,1013.7,0,9.9,0,,0,10,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-03T23:00:00,65,65,40,39.89,0,0,,0,0,2,0,0,1014,0,9.9,0,,0,10,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-04T00:00:00,63.8,63.8,41.2,43.6,0,0,,0,0,3.1,0,0,1014,0,9.9,0,,0,10,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-04T01:00:00,60.1,60.1,41.4,49.89,0,0,,0,0,2.7,2.9,267,1014.2,0,9.9,0,,0,10,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-04T02:00:00,57.1,57.1,43.4,60.01,0,0,,0,0,3.1,2.9,304,1014.1,0,9.9,0,,0,10,Clear,clear-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-04T03:00:00,56.1,56.1,43.4,62.17,0,0,,0,0,5.8,3.2,294,1014.5,24.5,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-04T04:00:00,56.1,56.1,44.4,64.92,0,0,,0,0,7.4,3.2,41,1015,24.5,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-04T05:00:00,57,57,45.4,64.99,0,0,,0,0,8.3,0.2,7,1015,79.8,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-04T06:00:00,58.9,58.9,45.4,60.83,0,0,,0,0,5.4,0.3,10,1015.3,85.6,9.9,30,0.1,0,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-04T07:00:00,62.1,62.1,45.4,54.15,0,0,,0,0,6,0.2,8,1015.7,89.5,9.9,95,0.3,1,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-04T08:00:00,65.1,65.1,46.3,50.59,0,0,,0,0,4.9,0,0,1016.1,85.6,9.9,149,0.5,1,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-04T09:00:00,66.1,66.1,43.3,43.63,0,0,,0,0,5.6,0.3,8,1016.2,81.8,9.9,185,0.7,2,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-04T10:00:00,68,68,43.9,41.83,0,0,,0,0,4,4.8,72,1016.1,99.2,9.9,334,1.2,3,10,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-04T11:00:00,69.6,69.6,41.7,36.26,0,0,,0,0,5.8,7,49,1016.3,100,9.9,376,1.4,4,10,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-04T12:00:00,65.2,65.2,45,47.98,0,0,,0,0,10.7,15,33,1017,100,9.9,172,0.6,2,10,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-04T13:00:00,62.3,62.3,43.4,49.92,0,0,,0,0,12.8,10.1,41,1016.7,99.7,9.9,179,0.6,2,10,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-04T14:00:00,64.2,64.2,43.4,46.72,0,0,,0,0,7.4,5.5,48,1016.1,100,9.9,190,0.7,2,10,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-04T15:00:00,65.1,65.1,42.3,43.32,0,0,,0,0,4.9,7.1,101,1015.6,100,9.9,159,0.6,2,10,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-04T16:00:00,65.2,65.2,42.2,43.12,0,0,,0,0,6.3,6.8,145,1014.8,100,9.9,83,0.3,1,10,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-04T17:00:00,65.2,65.2,42.2,42.99,0,0,,0,0,8.3,7.8,122,1013.9,97.4,9.9,72,0.3,1,10,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-04T18:00:00,65.2,65.2,39.9,39.43,0,0,,0,0,6.3,9.6,38,1013.9,100,9.9,126,0.5,1,10,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-04T19:00:00,65.1,65.1,37.7,36.28,0,0,,0,0,8.5,7.8,92,1013.9,100,9.9,9,0,0,10,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-04T20:00:00,64.1,64.1,40,41.07,0,0,,0,0,11.4,9.9,29,1014.1,100,9.9,11,0,0,10,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-04T21:00:00,62.1,62.1,43.3,50.08,0,0,,0,0,9.8,10.9,10,1013.9,100,9.9,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-04T22:00:00,60.4,60.4,47.9,63.38,0,0,,0,0,12.5,5.5,38,1014.2,100,9.9,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-04T23:00:00,59.3,59.3,48.8,68,0,0,,0,0,11.4,6.3,38,1014,100,9.9,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-05T00:00:00,59.4,59.4,49.7,70.36,0,0,,0,0,10.1,4.6,12,1013.8,90.1,9.9,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-05T01:00:00,58.3,58.3,48.9,70.75,0,0,,0,0,9.6,3.5,17,1013.3,100,9.9,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-05T02:00:00,59.2,59.2,49,68.94,0,0,,0,0,11.2,6.7,125,1012.8,100,9.9,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-05T03:00:00,60.3,60.3,47.3,62.11,0,0,,0,0,22.8,9.7,146,1012.4,100,9.9,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-05T04:00:00,61.2,61.2,45.3,55.84,0,0,,0,0,17.7,8.4,106,1011.7,90.1,9.9,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-05T05:00:00,61.3,61.3,46.3,57.79,0,0,,0,0,6.7,3.9,345,1012.1,90.1,9.9,0,,0,10,Overcast,cloudy,"72534014819,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-05T06:00:00,62.1,62.1,48,59.85,0,0,,0,0,2.7,4.5,74,1012.5,99.4,9.9,19,0.1,0,10,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-05T07:00:00,62.1,62.1,48.2,60.14,0,0,,0,0,7.4,5.4,69,1012,100,9.9,30,0.1,0,10,Overcast,cloudy,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-05T08:00:00,63.1,63.1,48.9,59.7,0.003,100,rain,0,0,4.7,6.8,75,1012,100,9.9,74,0.3,1,10,"Rain, Overcast",rain,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-05T09:00:00,66,66,49.9,56.09,0.007,100,rain,0,0,11.4,5.8,124,1011.5,89,9.9,183,0.7,2,10,"Rain, Partially cloudy",rain,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-05T10:00:00,69.9,69.9,49,47.45,0,0,,0,0,7.2,9.9,97,1011.2,89.5,9.9,499,1.8,5,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-05T11:00:00,72.7,72.7,49.1,43.33,0,0,,0,0,4.7,8,67,1011.1,85.6,9.9,814,2.9,8,10,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
O'Hare Chicago,2022-06-05T12:00:00,73.7,73.7,51.8,46.22,0,0,,0,0,9.4,7.9,68,1010.8,27.7,9.9,926,3.3,9,3,Partially cloudy,partly-cloudy-day,"72534014819,AP878,KORD,72530094846,KMDW,74466504838,KPWK"
