Detailed Statistics Departures  
Origin Airport: Chicago, IL: Chicago O'Hare International (ORD)
Airline: PSA Airlines Inc. (OH)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021 and 2022

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"OH","02/18/2019","5157","N710PS","LEX","08:14","09:13","77","71","59","09:30","17","0","49","0","0","4"
"OH","02/18/2019","5252","N702PS","DAY","18:20","18:19","69","66","-1","18:43","24","0","0","0","0","0"
"OH","02/18/2019","5255","N702PS","DAY","12:10","12:24","73","64","14","12:40","16","0","0","0","0","0"
"OH","02/19/2019","5048","N703PS","DAY","22:05","21:59","63","61","-6","22:14","15","0","0","0","0","0"
"OH","02/19/2019","5127","N516AE","STL","07:15","07:13","80","78","-2","07:34","21","0","0","0","0","0"
"OH","02/19/2019","5157","N544AE","LEX","08:14","08:10","77","69","-4","08:25","15","0","0","0","0","0"
"OH","02/19/2019","5252","N537EA","DAY","18:20","18:18","69","65","-2","18:36","18","0","0","0","0","0"
"OH","02/19/2019","5255","N537EA","DAY","12:10","12:16","73","72","6","12:31","15","0","0","0","0","0"
"OH","02/20/2019","5048","N544AE","DAY","22:05","00:32","63","59","147","00:42","10","0","0","0","0","143"
"OH","02/20/2019","5127","N703PS","STL","07:15","08:00","80","110","45","08:43","43","0","0","30","0","45"
"OH","02/20/2019","5157","N534EA","LEX","08:14","00:00","77","0","0","00:00","0","0","0","0","0","0"
"OH","02/20/2019","5252","N710PS","DAY","18:20","18:30","69","69","10","18:50","20","0","0","0","0","0"
"OH","02/20/2019","5255","N710PS","DAY","12:10","00:00","73","0","0","00:00","0","0","0","0","0","0"
"OH","02/21/2019","5048","N720PS","DAY","22:05","22:07","63","57","2","22:18","11","0","0","0","0","0"
"OH","02/21/2019","5127","N544AE","STL","07:15","07:12","80","65","-3","07:21","9","0","0","0","0","0"
"OH","02/21/2019","5157","N502AE","LEX","08:14","08:22","77","66","8","08:34","12","0","0","0","0","0"
"OH","02/21/2019","5252","N510AE","DAY","18:20","18:14","69","66","-6","18:37","23","0","0","0","0","0"
"OH","02/21/2019","5255","N510AE","DAY","12:10","12:02","73","62","-8","12:17","15","0","0","0","0","0"
"OH","02/22/2019","5048","N511AE","DAY","22:05","22:05","63","55","0","22:18","13","0","0","0","0","0"
"OH","02/22/2019","5127","N720PS","STL","07:15","07:10","80","73","-5","07:24","14","0","0","0","0","0"
"OH","02/22/2019","5157","N510AE","LEX","08:14","08:10","77","68","-4","08:21","11","0","0","0","0","0"
"OH","02/22/2019","5252","N539EA","DAY","18:20","18:17","69","70","-3","18:40","23","0","0","0","0","0"
"OH","02/22/2019","5255","N539EA","DAY","12:10","12:04","73","65","-6","12:17","13","0","0","0","0","0"
"OH","02/23/2019","5048","N710PS","DAY","22:05","22:19","63","60","14","22:31","12","0","0","0","0","0"
"OH","02/23/2019","5127","N718PS","STL","07:15","07:12","80","95","-3","07:32","20","0","0","0","0","0"
"OH","02/23/2019","5157","N539EA","LEX","08:14","08:05","77","78","-9","08:18","13","0","0","0","0","0"
"OH","02/23/2019","5255","N525EA","DAY","12:10","12:09","73","60","-1","12:21","12","0","0","0","0","0"
"OH","02/24/2019","5048","N519AE","DAY","22:05","23:07","63","52","62","23:20","13","0","0","0","0","51"
"OH","02/24/2019","5127","N515AE","STL","07:15","00:00","80","0","0","00:00","0","0","0","0","0","0"
"OH","02/24/2019","5157","N718PS","LEX","08:14","00:00","77","0","0","00:00","0","0","0","0","0","0"
"OH","02/24/2019","5252","N504AE","DAY","18:20","00:00","69","0","0","00:00","0","0","0","0","0","0"
"OH","02/24/2019","5255","N725PS","DAY","12:10","00:00","73","0","0","00:00","0","0","0","0","0","0"
"OH","02/25/2019","5048","N705PS","DAY","22:05","22:18","63","61","13","22:30","12","0","0","0","0","0"
"OH","02/25/2019","5127","N511AE","STL","07:15","07:08","80","65","-7","07:24","16","0","0","0","0","0"
"OH","02/25/2019","5157","N519AE","LEX","08:14","00:00","77","0","0","00:00","0","0","0","0","0","0"
"OH","02/25/2019","5252","N519AE","DAY","18:20","00:00","69","0","0","00:00","0","0","0","0","0","0"
"OH","02/25/2019","5255","N516AE","DAY","12:10","00:00","73","0","0","00:00","0","0","0","0","0","0"
"OH","02/26/2019","5048","N505AE","DAY","22:05","22:17","63","55","12","22:31","14","0","0","0","0","0"
"OH","02/26/2019","5127","N705PS","STL","07:15","07:07","80","77","-8","07:29","22","0","0","0","0","0"
"OH","02/26/2019","5157","","LEX","08:14","00:00","77","0","0","00:00","0","0","0","0","0","0"
"OH","02/26/2019","5252","","DAY","18:20","00:00","69","0","0","00:00","0","0","0","0","0","0"
"OH","02/26/2019","5255","","DAY","12:10","00:00","73","0","0","00:00","0","0","0","0","0","0"
"OH","02/27/2019","5048","N545PB","DAY","22:05","21:59","63","63","-6","22:12","13","0","0","0","0","0"
"OH","02/27/2019","5127","N505AE","STL","07:15","07:20","80","72","5","07:43","23","0","0","0","0","0"
"OH","02/27/2019","5157","","LEX","08:14","00:00","77","0","0","00:00","0","0","0","0","0","0"
"OH","02/27/2019","5252","","DAY","18:20","00:00","69","0","0","00:00","0","0","0","0","0","0"
"OH","02/27/2019","5255","","DAY","12:10","00:00","73","0","0","00:00","0","0","0","0","0","0"
"OH","02/28/2019","5048","N702PS","DAY","22:05","22:06","63","58","1","22:19","13","0","0","0","0","0"
"OH","02/28/2019","5127","N518AE","STL","07:15","07:03","80","71","-12","07:17","14","0","0","0","0","0"
"OH","02/28/2019","5157","","LEX","08:14","00:00","77","0","0","00:00","0","0","0","0","0","0"
"OH","02/28/2019","5252","","DAY","18:20","00:00","69","0","0","00:00","0","0","0","0","0","0"
"OH","02/28/2019","5255","","DAY","12:10","00:00","73","0","0","00:00","0","0","0","0","0","0"
"OH","03/01/2019","5048","N537EA","DAY","22:05","22:06","63","66","1","22:21","15","0","0","0","0","0"
"OH","03/01/2019","5127","N702PS","STL","07:15","07:13","80","58","-2","07:22","9","0","0","0","0","0"
"OH","03/01/2019","5157","","LEX","08:14","00:00","77","0","0","00:00","0","0","0","0","0","0"
"OH","03/01/2019","5252","","DAY","18:20","00:00","69","0","0","00:00","0","0","0","0","0","0"
"OH","03/01/2019","5255","","DAY","12:10","00:00","73","0","0","00:00","0","0","0","0","0","0"
"OH","03/02/2019","5048","N500AE","DAY","22:05","22:20","63","58","15","22:35","15","0","0","0","0","0"
"OH","03/02/2019","5127","N537EA","STL","07:15","07:36","80","59","21","07:46","10","0","0","0","0","0"
"OH","03/02/2019","5157","N710PS","LEX","08:14","08:45","77","70","31","09:00","15","0","24","0","0","0"
"OH","03/02/2019","5255","N502AE","DAY","12:10","12:04","73","60","-6","12:19","15","0","0","0","0","0"
"OH","03/03/2019","5048","N505AE","DAY","22:05","22:33","61","59","28","22:46","13","26","0","0","0","0"
"OH","03/03/2019","5127","N207PS","STL","07:15","07:12","74","74","-3","07:33","21","0","0","0","0","0"
"OH","03/03/2019","5157","N518AE","LEX","08:15","08:19","76","67","4","08:32","13","0","0","0","0","0"
"OH","03/03/2019","5252","N526EA","DAY","18:20","18:22","66","72","2","18:50","28","0","0","0","0","0"
"OH","03/03/2019","5255","N526EA","DAY","12:10","12:07","65","61","-3","12:22","15","0","0","0","0","0"
"OH","03/04/2019","5048","N537EA","DAY","22:05","22:00","61","69","-5","22:21","21","0","0","0","0","0"
"OH","03/04/2019","5127","N514AE","STL","07:15","07:13","74","67","-2","07:25","12","0","0","0","0","0"
"OH","03/04/2019","5157","N539EA","LEX","08:15","08:14","76","67","-1","08:27","13","0","0","0","0","0"
"OH","03/04/2019","5252","N508AE","DAY","18:20","18:46","66","79","26","19:22","36","0","26","13","0","0"
"OH","03/04/2019","5255","N587NN","DAY","12:10","12:33","65","54","23","12:45","12","0","0","0","0","0"
"OH","03/05/2019","5048","N512AE","DAY","22:05","22:05","61","60","0","22:22","17","0","0","0","0","0"
"OH","03/05/2019","5127","N537EA","STL","07:15","07:07","74","79","-8","07:33","26","0","0","0","0","0"
"OH","03/05/2019","5157","N508AE","LEX","08:15","08:06","76","76","-9","08:25","19","0","0","0","0","0"
"OH","03/05/2019","5252","N534EA","DAY","18:20","18:19","66","65","-1","18:39","20","0","0","0","0","0"
"OH","03/05/2019","5255","N534EA","DAY","12:10","12:10","65","67","0","12:32","22","0","0","0","0","0"
"OH","03/06/2019","5048","N723PS","DAY","22:05","00:00","61","0","0","00:00","0","0","0","0","0","0"
"OH","03/06/2019","5127","N534EA","STL","07:15","07:08","74","63","-7","07:21","13","0","0","0","0","0"
"OH","03/06/2019","5157","N725PS","LEX","08:15","08:13","76","72","-2","08:35","22","0","0","0","0","0"
"OH","03/06/2019","5252","N501BG","DAY","18:20","18:17","66","66","-3","18:41","24","0","0","0","0","0"
"OH","03/06/2019","5255","N501BG","DAY","12:10","12:01","65","73","-9","12:14","13","0","0","0","0","0"
"OH","03/07/2019","5048","N530EA","DAY","22:05","22:03","61","65","-2","22:20","17","0","0","0","0","0"
"OH","03/07/2019","5127","N500AE","STL","07:15","07:13","74","72","-2","07:28","15","0","0","0","0","0"
"OH","03/07/2019","5157","N501BG","LEX","08:15","08:09","76","69","-6","08:26","17","0","0","0","0","0"
"OH","03/07/2019","5252","N516AE","DAY","18:20","18:17","66","69","-3","18:38","21","0","0","0","0","0"
"OH","03/07/2019","5255","N516AE","DAY","12:10","12:08","65","55","-2","12:18","10","0","0","0","0","0"
"OH","03/08/2019","5048","N520DC","DAY","22:05","22:03","61","54","-2","22:16","13","0","0","0","0","0"
"OH","03/08/2019","5127","N513AE","STL","07:15","07:12","74","125","-3","08:19","67","0","0","48","0","0"
"OH","03/08/2019","5157","N552NN","LEX","08:15","08:29","76","124","14","09:36","67","0","0","48","0","14"
"OH","03/08/2019","5252","N503AE","DAY","18:20","18:17","66","66","-3","18:34","17","0","0","0","0","0"
"OH","03/08/2019","5255","N503AE","DAY","12:10","12:09","65","65","-1","12:24","15","0","0","0","0","0"
"OH","03/09/2019","5048","N710PS","DAY","22:05","22:01","61","73","-4","22:19","18","0","0","0","0","0"
"OH","03/09/2019","5127","N504AE","STL","07:15","07:11","74","76","-4","07:24","13","0","0","0","0","0"
"OH","03/09/2019","5157","N503AE","LEX","08:15","10:07","76","86","112","10:29","22","112","0","10","0","0"
"OH","03/09/2019","5255","N720PS","DAY","12:10","12:10","65","70","0","12:29","19","0","0","0","0","0"
"OH","03/10/2019","5048","N545PB","DAY","22:05","22:07","61","63","2","22:26","19","0","0","0","0","0"
"OH","03/10/2019","5127","N500AE","STL","07:15","07:07","74","62","-8","07:18","11","0","0","0","0","0"
"OH","03/10/2019","5157","N705PS","LEX","08:15","08:08","76","71","-7","08:26","18","0","0","0","0","0"
"OH","03/10/2019","5252","N514AE","DAY","18:20","18:18","66","66","-2","18:39","21","0","0","0","0","0"
"OH","03/10/2019","5255","N514AE","DAY","12:10","12:10","65","58","0","12:23","13","0","0","0","0","0"
"OH","03/11/2019","5048","N507AE","DAY","22:05","22:08","61","69","3","22:27","19","0","0","0","0","0"
"OH","03/11/2019","5127","N525EA","STL","07:15","07:13","74","68","-2","07:28","15","0","0","0","0","0"
"OH","03/11/2019","5157","N710PS","LEX","08:15","08:13","76","66","-2","08:25","12","0","0","0","0","0"
"OH","03/11/2019","5252","N511AE","DAY","18:20","18:16","66","71","-4","18:39","23","0","0","0","0","0"
"OH","03/11/2019","5255","N511AE","DAY","12:10","12:05","65","61","-5","12:24","19","0","0","0","0","0"
"OH","03/12/2019","5048","N519AE","DAY","22:05","22:04","61","66","-1","22:22","18","0","0","0","0","0"
"OH","03/12/2019","5127","N516AE","STL","07:15","07:09","74","76","-6","07:31","22","0","0","0","0","0"
"OH","03/12/2019","5157","N511AE","LEX","08:15","08:13","76","64","-2","08:25","12","0","0","0","0","0"
"OH","03/12/2019","5252","N503AE","DAY","18:20","18:11","66","83","-9","18:45","34","0","0","0","0","0"
"OH","03/12/2019","5255","N503AE","DAY","12:10","12:08","65","58","-2","12:20","12","0","0","0","0","0"
"OH","03/13/2019","5048","N505AE","DAY","22:05","22:05","61","61","0","22:21","16","0","0","0","0","0"
"OH","03/13/2019","5127","N524EA","STL","07:15","07:12","74","73","-3","07:32","20","0","0","0","0","0"
"OH","03/13/2019","5157","N526EA","LEX","08:15","08:14","76","82","-1","08:38","24","0","0","0","0","0"
"OH","03/13/2019","5252","N708PS","DAY","18:20","18:20","66","79","0","18:51","31","0","0","0","0","0"
"OH","03/13/2019","5255","N708PS","DAY","12:10","12:05","65","64","-5","12:28","23","0","0","0","0","0"
"OH","03/14/2019","5048","N504AE","DAY","22:05","22:04","61","68","-1","22:22","18","0","0","0","0","0"
"OH","03/14/2019","5127","N505AE","STL","07:15","07:15","74","80","0","07:28","13","0","0","0","0","0"
"OH","03/14/2019","5157","N708PS","LEX","08:15","08:06","76","83","-9","08:20","14","0","0","0","0","0"
"OH","03/14/2019","5252","N540EA","DAY","18:20","00:00","66","0","0","00:00","0","0","0","0","0","0"
"OH","03/14/2019","5255","N540EA","DAY","12:10","12:14","65","136","4","13:41","87","0","4","71","0","0"
"OH","03/15/2019","5048","N518AE","DAY","22:05","22:04","61","54","-1","22:14","10","0","0","0","0","0"
"OH","03/15/2019","5127","N511AE","STL","07:15","07:12","74","70","-3","07:27","15","0","0","0","0","0"
"OH","03/15/2019","5157","N703PS","LEX","08:15","08:07","76","71","-8","08:19","12","0","0","0","0","0"
"OH","03/15/2019","5252","N523AE","DAY","18:20","18:21","66","81","1","18:55","34","1","0","15","0","0"
"OH","03/15/2019","5255","N523AE","DAY","12:10","12:04","65","66","-6","12:22","18","0","0","0","0","0"
"OH","03/16/2019","5048","N705PS","DAY","22:05","22:00","61","53","-5","22:14","14","0","0","0","0","0"
"OH","03/16/2019","5127","N518AE","STL","07:15","07:14","74","62","-1","07:25","11","0","0","0","0","0"
"OH","03/16/2019","5157","N544EA","LEX","08:15","08:12","76","79","-3","08:30","18","0","0","0","0","0"
"OH","03/16/2019","5255","N712PS","DAY","12:10","12:09","65","61","-1","12:24","15","0","0","0","0","0"
"OH","03/17/2019","5048","N526EA","DAY","22:05","21:58","61","54","-7","22:09","11","0","0","0","0","0"
"OH","03/17/2019","5127","N712PS","STL","07:15","00:00","74","0","0","00:00","0","0","0","0","0","0"
"OH","03/17/2019","5157","N702PS","LEX","08:15","08:13","76","67","-2","08:27","14","0","0","0","0","0"
"OH","03/17/2019","5252","N519AE","DAY","18:20","18:29","66","69","9","18:47","18","0","0","0","0","0"
"OH","03/17/2019","5255","N519AE","DAY","12:10","12:06","65","61","-4","12:24","18","0","0","0","0","0"
"OH","03/18/2019","5048","N708PS","DAY","22:05","00:00","61","0","0","00:00","0","0","0","0","0","0"
"OH","03/18/2019","5127","N526EA","STL","07:15","07:14","74","75","-1","07:41","27","0","0","0","0","0"
"OH","03/18/2019","5157","N712PS","LEX","08:15","08:20","76","61","5","08:32","12","0","0","0","0","0"
"OH","03/18/2019","5252","N509AE","DAY","18:20","18:20","66","71","0","18:45","25","0","0","0","0","0"
"OH","03/18/2019","5255","N509AE","DAY","12:10","12:07","65","63","-3","12:21","14","0","0","0","0","0"
"OH","03/19/2019","5048","N718PS","DAY","22:05","22:15","61","58","10","22:29","14","0","0","0","0","0"
"OH","03/19/2019","5127","N509AE","STL","07:15","07:11","74","78","-4","07:37","26","0","0","0","0","0"
"OH","03/19/2019","5157","N510AE","LEX","08:15","08:11","76","70","-4","08:32","21","0","0","0","0","0"
"OH","03/19/2019","5252","N515AE","DAY","18:20","18:57","66","63","37","19:17","20","34","0","0","0","0"
"OH","03/19/2019","5255","N515AE","DAY","12:10","12:04","65","55","-6","12:16","12","0","0","0","0","0"
"OH","03/20/2019","5048","N539EA","DAY","22:05","22:05","61","60","0","22:18","13","0","0","0","0","0"
"OH","03/20/2019","5127","N718PS","STL","07:15","07:13","74","86","-2","07:43","30","0","0","0","0","0"
"OH","03/20/2019","5157","N515AE","LEX","08:15","08:08","76","86","-7","08:34","26","0","0","0","0","0"
"OH","03/20/2019","5252","N720PS","DAY","18:20","18:18","66","69","-2","18:43","25","0","0","0","0","0"
"OH","03/20/2019","5255","N720PS","DAY","12:10","12:04","65","63","-6","12:22","18","0","0","0","0","0"
"OH","03/21/2019","5048","N702PS","DAY","22:05","21:57","61","57","-8","22:06","9","0","0","0","0","0"
"OH","03/21/2019","5127","N539EA","STL","07:15","07:12","74","59","-3","07:28","16","0","0","0","0","0"
"OH","03/21/2019","5157","N720PS","LEX","08:15","08:10","76","81","-5","08:33","23","0","0","0","0","0"
"OH","03/21/2019","5252","N523AE","DAY","18:20","18:20","66","80","0","18:41","21","0","0","0","0","0"
"OH","03/21/2019","5255","N523AE","DAY","12:10","12:09","65","65","-1","12:26","17","0","0","0","0","0"
"OH","03/22/2019","5048","N508AE","DAY","22:05","22:04","61","51","-1","22:14","10","0","0","0","0","0"
"OH","03/22/2019","5127","N523AE","STL","07:15","07:11","74","70","-4","07:31","20","0","0","0","0","0"
"OH","03/22/2019","5157","N702PS","LEX","08:15","08:14","76","66","-1","08:31","17","0","0","0","0","0"
"OH","03/22/2019","5252","N510AE","DAY","18:20","18:28","66","59","8","18:42","14","0","0","0","0","0"
"OH","03/22/2019","5255","N510AE","DAY","12:10","12:07","65","59","-3","12:18","11","0","0","0","0","0"
"OH","03/23/2019","5048","N540EA","DAY","22:05","22:01","61","58","-4","22:15","14","0","0","0","0","0"
"OH","03/23/2019","5127","N520DC","STL","07:15","07:19","74","67","4","07:33","14","0","0","0","0","0"
"OH","03/23/2019","5157","N508AE","LEX","08:15","08:13","76","75","-2","08:40","27","0","0","0","0","0"
"OH","03/23/2019","5255","N526EA","DAY","12:10","12:10","65","64","0","12:30","20","0","0","0","0","0"
"OH","03/24/2019","5048","N507AE","DAY","22:05","22:06","61","60","1","22:23","17","0","0","0","0","0"
"OH","03/24/2019","5127","N703PS","STL","07:15","07:13","74","74","-2","07:32","19","0","0","0","0","0"
"OH","03/24/2019","5157","N520DC","LEX","08:15","08:11","76","84","-4","08:34","23","0","0","0","0","0"
"OH","03/24/2019","5252","N518AE","DAY","18:20","00:00","66","0","0","00:00","0","0","0","0","0","0"
"OH","03/24/2019","5255","N526EA","DAY","12:10","12:06","65","67","-4","12:27","21","0","0","0","0","0"
"OH","03/25/2019","5048","N716PS","DAY","22:05","22:04","61","60","-1","22:16","12","0","0","0","0","0"
"OH","03/25/2019","5127","N507AE","STL","07:15","07:14","74","63","-1","07:28","14","0","0","0","0","0"
"OH","03/25/2019","5157","N518AE","LEX","08:15","08:12","76","72","-3","08:25","13","0","0","0","0","0"
"OH","03/25/2019","5252","N708PS","DAY","18:20","18:18","66","69","-2","18:38","20","0","0","0","0","0"
"OH","03/25/2019","5255","N708PS","DAY","12:10","12:10","65","63","0","12:21","11","0","0","0","0","0"
"OH","03/26/2019","5048","N526EA","DAY","22:05","22:03","61","55","-2","22:13","10","0","0","0","0","0"
"OH","03/26/2019","5127","N513AE","STL","07:15","07:09","74","63","-6","07:24","15","0","0","0","0","0"
"OH","03/26/2019","5157","N260JS","LEX","08:15","08:09","76","79","-6","08:32","23","0","0","0","0","0"
"OH","03/26/2019","5252","N523AE","DAY","18:20","18:18","66","72","-2","18:41","23","0","0","0","0","0"
"OH","03/26/2019","5255","N523AE","DAY","12:10","12:10","65","65","0","12:26","16","0","0","0","0","0"
"OH","03/27/2019","5048","N703PS","DAY","22:05","22:02","61","68","-3","22:17","15","0","0","0","0","0"
"OH","03/27/2019","5127","N526EA","STL","07:15","07:07","74","64","-8","07:22","15","0","0","0","0","0"
"OH","03/27/2019","5157","N546FF","LEX","08:15","09:29","76","67","74","09:45","16","17","0","0","0","48"
"OH","03/27/2019","5252","N705PS","DAY","18:20","18:18","66","68","-2","18:36","18","0","0","0","0","0"
"OH","03/27/2019","5255","N705PS","DAY","12:10","12:09","65","56","-1","12:20","11","0","0","0","0","0"
"OH","03/28/2019","5048","N539EA","DAY","22:05","22:00","61","61","-5","22:13","13","0","0","0","0","0"
"OH","03/28/2019","5127","N517AE","STL","07:15","07:07","74","78","-8","07:30","23","0","0","0","0","0"
"OH","03/28/2019","5157","N705PS","LEX","08:15","08:13","76","74","-2","08:25","12","0","0","0","0","0"
"OH","03/28/2019","5252","N725PS","DAY","18:20","18:17","66","63","-3","18:32","15","0","0","0","0","0"
"OH","03/28/2019","5255","N725PS","DAY","12:10","12:04","65","66","-6","12:20","16","0","0","0","0","0"
"OH","03/29/2019","5048","N510AE","DAY","22:05","22:03","61","64","-2","22:17","14","0","0","0","0","0"
"OH","03/29/2019","5127","N539EA","STL","07:15","07:15","74","66","0","07:29","14","0","0","0","0","0"
"OH","03/29/2019","5157","N571NN","LEX","08:15","08:13","76","83","-2","08:40","27","0","0","0","0","0"
"OH","03/29/2019","5252","N716PS","DAY","18:20","18:18","66","62","-2","18:34","16","0","0","0","0","0"
"OH","03/29/2019","5255","N716PS","DAY","12:10","12:26","65","56","16","12:36","10","0","0","0","0","0"
"OH","03/30/2019","5048","N500AE","DAY","22:05","22:05","61","76","0","22:22","17","0","0","15","0","0"
"OH","03/30/2019","5127","N703PS","STL","07:15","07:10","74","71","-5","07:19","9","0","0","0","0","0"
"OH","03/30/2019","5157","N716PS","LEX","08:15","08:14","76","80","-1","08:32","18","0","0","0","0","0"
"OH","03/30/2019","5255","N501BG","DAY","12:10","12:10","65","67","0","12:27","17","0","0","0","0","0"
"OH","03/31/2019","5048","N510AE","DAY","22:05","22:01","61","61","-4","22:15","14","0","0","0","0","0"
"OH","03/31/2019","5127","N519AE","STL","07:15","07:15","74","57","0","07:22","7","0","0","0","0","0"
"OH","03/31/2019","5157","N705PS","LEX","08:15","08:10","76","77","-5","08:34","24","0","0","0","0","0"
"OH","03/31/2019","5252","N725PS","DAY","18:20","18:16","66","75","-4","18:47","31","0","0","0","0","0"
"OH","03/31/2019","5255","N725PS","DAY","12:10","12:04","65","59","-6","12:19","15","0","0","0","0","0"
"OH","04/01/2019","5048","N502AE","DAY","22:05","22:00","61","73","-5","22:28","28","0","0","0","0","0"
"OH","04/01/2019","5127","N510AE","STL","07:15","07:44","74","66","29","07:57","13","13","0","0","0","8"
"OH","04/01/2019","5157","N537EA","LEX","08:15","08:50","76","81","35","09:16","26","0","0","5","0","35"
"OH","04/01/2019","5252","N544EA","DAY","18:20","18:14","66","76","-6","18:43","29","0","0","0","0","0"
"OH","04/01/2019","5255","N544EA","DAY","12:10","12:03","65","59","-7","12:15","12","0","0","0","0","0"
"OH","04/02/2019","5127","N502AE","STL","07:15","07:09","78","72","-6","07:30","21","0","0","0","0","0"
"OH","04/02/2019","5157","N544EA","LEX","08:14","08:06","78","75","-8","08:23","17","0","0","0","0","0"
"OH","04/02/2019","5252","N537EA","DAY","18:20","18:18","68","69","-2","18:42","24","0","0","0","0","0"
"OH","04/02/2019","5255","N537EA","DAY","12:10","12:18","67","56","8","12:30","12","0","0","0","0","0"
"OH","04/03/2019","5048","N718PS","DAY","22:05","22:00","64","55","-5","22:08","8","0","0","0","0","0"
"OH","04/03/2019","5127","N540EA","STL","07:15","07:15","78","67","0","07:29","14","0","0","0","0","0"
"OH","04/03/2019","5157","N537EA","LEX","08:14","08:06","78","74","-8","08:29","23","0","0","0","0","0"
"OH","04/03/2019","5252","N716PS","DAY","18:20","18:17","68","62","-3","18:37","20","0","0","0","0","0"
"OH","04/03/2019","5255","N716PS","DAY","12:10","12:06","67","60","-4","12:22","16","0","0","0","0","0"
"OH","04/04/2019","5048","N540EA","DAY","22:05","22:07","64","64","2","22:22","15","0","0","0","0","0"
"OH","04/04/2019","5127","N526EA","STL","07:15","07:39","78","65","24","07:51","12","0","0","0","0","0"
"OH","04/04/2019","5157","N716PS","LEX","08:14","08:13","78","62","-1","08:22","9","0","0","0","0","0"
"OH","04/04/2019","5252","N501BG","DAY","18:20","18:17","68","94","-3","18:57","40","0","0","23","0","0"
"OH","04/04/2019","5255","N501BG","DAY","12:10","12:05","67","76","-5","12:36","31","0","0","0","0","0"
"OH","04/05/2019","5048","N513AE","DAY","22:05","22:00","64","71","-5","22:28","28","0","0","0","0","0"
"OH","04/05/2019","5127","N510AE","STL","07:15","07:11","78","69","-4","07:29","18","0","0","0","0","0"
"OH","04/05/2019","5157","N540EA","LEX","08:14","08:09","78","64","-5","08:19","10","0","0","0","0","0"
"OH","04/05/2019","5252","N709PS","DAY","18:20","18:16","68","59","-4","18:32","16","0","0","0","0","0"
"OH","04/05/2019","5255","N709PS","DAY","12:10","12:07","67","68","-3","12:26","19","0","0","0","0","0"
"OH","04/06/2019","5048","N710PS","DAY","22:05","21:59","64","59","-6","22:08","9","0","0","0","0","0"
"OH","04/06/2019","5127","N709PS","STL","07:15","07:18","78","63","3","07:28","10","0","0","0","0","0"
"OH","04/06/2019","5157","N513AE","LEX","08:14","08:11","78","71","-3","08:30","19","0","0","0","0","0"
"OH","04/06/2019","5252","N503AE","DAY","18:20","18:20","68","63","0","18:38","18","0","0","0","0","0"
"OH","04/06/2019","5255","N503AE","DAY","12:10","12:06","67","63","-4","12:24","18","0","0","0","0","0"
"OH","04/07/2019","5048","N545PB","DAY","22:05","22:18","64","96","13","23:03","45","13","0","32","0","0"
"OH","04/07/2019","5127","N710PS","STL","07:15","07:05","78","73","-10","07:26","21","0","0","0","0","0"
"OH","04/07/2019","5157","N509AE","LEX","08:14","08:11","78","68","-3","08:21","10","0","0","0","0","0"
"OH","04/07/2019","5252","N520DC","DAY","18:20","00:00","68","0","0","00:00","0","0","0","0","0","0"
"OH","04/07/2019","5255","N520DC","DAY","12:10","12:08","67","69","-2","12:26","18","0","0","0","0","0"
"OH","04/08/2019","5127","N520DC","STL","07:15","07:08","78","65","-7","07:25","17","0","0","0","0","0"
"OH","04/08/2019","5157","N708PS","LEX","08:14","08:11","78","75","-3","08:29","18","0","0","0","0","0"
"OH","04/08/2019","5252","N526EA","DAY","18:20","18:15","68","58","-5","18:25","10","0","0","0","0","0"
"OH","04/08/2019","5255","N526EA","DAY","12:10","12:06","67","74","-4","12:26","20","0","0","0","0","0"
"OH","04/09/2019","5127","N705PS","STL","07:15","07:19","78","59","4","07:28","9","0","0","0","0","0"
"OH","04/09/2019","5157","N523AE","LEX","08:14","08:07","78","77","-7","08:30","23","0","0","0","0","0"
"OH","04/09/2019","5252","N513AE","DAY","18:20","18:19","68","65","-1","18:38","19","0","0","0","0","0"
"OH","04/09/2019","5255","N513AE","DAY","12:10","12:00","67","61","-10","12:18","18","0","0","0","0","0"
"OH","04/10/2019","5048","N725PS","DAY","22:05","22:04","64","51","-1","22:14","10","0","0","0","0","0"
"OH","04/10/2019","5127","N503AE","STL","07:15","07:24","78","83","9","07:38","14","0","0","0","0","0"
"OH","04/10/2019","5157","N522AE","LEX","08:14","08:14","78","73","0","08:31","17","0","0","0","0","0"
"OH","04/10/2019","5252","N716PS","DAY","18:20","18:17","68","70","-3","18:41","24","0","0","0","0","0"
"OH","04/10/2019","5255","N716PS","DAY","12:10","12:10","67","54","0","12:20","10","0","0","0","0","0"
"OH","04/11/2019","5048","N520DC","DAY","22:05","22:51","64","77","46","23:16","25","0","0","13","0","46"
